latitude,longitude
40.717979,-73.98266600000001
40.737605,-74.002746
40.743827,-73.98790699999999
40.74834,-73.98883000000001
40.7437,-73.981155
40.780408,-73.982076
40.777741999999996,-73.975509
40.774428,-73.98354
40.774428,-73.98354
40.774428,-73.98354
40.774428,-73.98354
40.792614,-73.96905699999999
40.764613,-73.97024
40.746759999999995,-73.980551
40.763818,-73.966107
40.763175,-73.964584
40.761887,-73.961527
40.705634,-74.009378
40.809484999999995,-73.94000600000001
40.809484999999995,-73.94000600000001
40.809484999999995,-73.94000600000001
40.798175,-73.970228
40.805828000000005,-73.948786
40.805828000000005,-73.948786
40.805828000000005,-73.948786
40.781476,-73.952044
40.819852000000004,-73.945892
40.819852000000004,-73.945892
40.815336,-73.924531
40.810528999999995,-73.850279
40.815768,-73.856065
40.834077,-73.866516
40.864296,-73.842887
40.869889,-73.83584499999999
40.853778000000005,-73.790309
40.686714,-73.98773
40.69269,-73.99709399999999
40.687406,-74.000292
40.687406,-74.000292
40.687406,-74.000292
40.687406,-74.000292
40.68442,-74.00041800000001
40.682858,-73.99793000000001
40.682853,-73.997912
40.682735,-74.003793
40.681272,-73.998673
40.680310999999996,-74.000224
40.683786,-73.991166
40.678944,-73.998644
40.694403,-73.99565799999999
40.676866,-74.00005
40.682021,-73.99493100000001
40.681088,-73.992515
40.68442,-73.997624
40.679756,-73.989699
40.676303999999995,-73.99810699999999
40.645565000000005,-74.008075
40.641719,-74.01228
40.637226,-74.013976
40.657767,-73.981421
40.658221000000005,-73.99122
40.649394,-74.000825
40.678038,-73.974089
40.676387,-73.97730899999999
40.677068,-73.98219399999999
40.672961,-73.978363
40.670732,-73.97505100000001
40.666493,-73.984219
40.668821,-73.989067
40.621419,-74.004654
40.666556,-73.982636
40.670217,-73.977967
40.669151,-73.97747700000001
40.664839,-73.977313
40.673769,-73.952929
40.678290999999994,-73.973249
40.672126,-73.942642
40.677239,-73.97130200000001
40.696383000000004,-73.952776
40.709115999999995,-73.960385
40.694617,-73.955749
40.691441,-73.937689
40.690686,-73.937711
40.694617,-73.955749
40.690155,-73.93597
40.664667,-73.951422
40.689509,-73.928546
40.684087,-73.93645500000001
40.692309,-73.949836
40.702036,-73.955809
40.709391,-73.962837
40.709142,-73.96244399999999
40.686428,-73.968342
