latitude,longitude
40.810476,-73.926138
40.886037,-73.878751
40.87975,-73.88465500000001
40.873412,-73.890064
40.86776,-73.89717399999999
40.862803,-73.901034
40.858407,-73.903879
40.853453,-73.907684
40.84848,-73.911794
40.844434,-73.91468499999999
40.840075,-73.91779100000001
40.835537,-73.9214
40.827994,-73.925831
40.818375,-73.927351
40.813224,-73.929849
40.804138,-73.93759399999999
40.798629,-73.94161700000001
40.79502,-73.94425
40.7906,-73.947478
40.785672,-73.95107
40.779492,-73.955589
40.77362,-73.959874
40.768141,-73.96387
40.762526,-73.967967
40.757107,-73.97192
40.751776,-73.976848
40.746081,-73.982076
40.74307,-73.984264
40.739864000000004,-73.986599
40.734673,-73.989951
40.730053999999996,-73.99107
40.725915,-73.994659
40.722301,-73.997141
40.718803,-74.00019300000001
40.713065,-74.004131
40.710368,-74.009509
40.707557,-74.011862
40.704817,-74.014065
40.692403999999996,-73.990151
40.903125,-73.85061999999999
40.898379,-73.854376
40.893193,-73.857473
40.888022,-73.860341
40.883895,-73.862633
40.87785,-73.866256
40.871356,-73.867164
40.865462,-73.867352
40.857192,-73.867615
40.848828000000005,-73.86845699999999
40.841894,-73.873488
40.840295000000005,-73.880049
40.837288,-73.887734
40.829993,-73.891865
40.824073,-73.893064
40.822181,-73.896736
40.819585,-73.90177
40.81649,-73.90780699999999
40.816109000000004,-73.917757
40.81841,-73.92671800000001
40.823879999999996,-73.93647
40.820421,-73.936245
40.814229,-73.94077
40.807753999999996,-73.945495
40.802098,-73.949625
40.799075,-73.95182199999999
40.8883,-73.830834
40.878663,-73.83859100000001
40.869526,-73.846384
40.858985,-73.85535899999999
40.854364000000004,-73.860495
40.7596,-73.83003000000001
40.754622,-73.845625
40.75173,-73.855334
40.749865,-73.8627
40.749145,-73.869527
40.748408000000005,-73.876613
40.747659000000006,-73.883697
40.746848,-73.89139399999999
40.746325,-73.896403
40.74563,-73.902984
40.744149,-73.912549
40.743132,-73.918435
40.743781,-73.92401600000001
40.744587,-73.93099699999999
40.750582,-73.940202
40.750582,-73.940202
40.747023,-73.945264
40.742216,-73.948916
40.742626,-73.953581
40.751431,-73.97604100000001
40.753821,-73.98196300000001
40.755477,-73.987691
40.755983,-73.98622900000001
40.752769,-73.979189
40.755882,-74.00191
40.784318,-73.947152
40.777891,-73.951787
40.768799,-73.958424
40.643747999999995,-74.073643
40.636949,-74.074835
40.627915,-74.075162
40.621319,-74.071402
40.603117,-74.084087
40.596612,-74.08736800000001
40.588848999999996,-74.09609
40.583591,-74.103338
40.578965000000004,-74.10970400000001
40.573479999999996,-74.11721
40.56511,-74.12631999999999
40.5564,-74.136907
40.551231,-74.151399
40.544601,-74.16457
40.540459999999996,-74.178217
40.533674,-74.19179399999999
40.525507,-74.200064
40.52241,-74.21784699999999
40.519631,-74.229141
40.512764000000004,-74.251961
40.516578,-74.24209599999999
